field_key,field_name_cn,category,status,value,unit,year,source_route,confidence,citation_review_status,citation_review_reasons,citation_chunk_id,citation_page_number,citation_rank,citation_hybrid_score,citation_evidence_text,citation_text_excerpt
occupational_health_safety_system,职业健康安全管理体系,S,extracted,True,,,route_b_text_rag,0.92,auto_cited,,p45_89,45,1,0.21639344,侨银股份在城市管理与运营的诸多环节中，车辆作业是重要的一环，驾驶员的安全驾驶行为直接关系到作业的顺利开展以及员工的生命安全。因此，侨银股份在驾驶员管理上格外重视，从招聘环节便严格把关，入职前对驾驶员身体素质及驾驶证照进行严格审查，通过技能考试后才可入职，入职后还需通过跟车测试才能正式录用。日常工作中，车队长执行班前会制度，上班前检查驾驶员精神状态，每日进行酒精测试，每月检测血压。此外，车队长每月召开两次安全例会，分享培训宣讲材料并分析项目隐患，同时每月进行至少4次路检路查，将驾驶员的不良操作习惯纳入绩效考核。基于严格的驾驶员日常管理，侨银股份在中心层面构建了全面的安全监管机制，通过系统化、精细化的管理举措，持续提升企业安全运营能力。,侨银股份致力于构建安全、关怀、平等的职场环境。在职业健康安全方面，公司制定严格事故率 目标，开展应急培训和工伤应对机制。福利计划覆盖节日福利、定期体检和带薪假期，体现人文 关怀。公司秉持平等多元雇佣理念，为残疾人提供就业机会，追求性别平等。凭借全方位的用心 投入，侨银股份正稳步铸就一个员工安心扎根、充分施展才华的卓越职场，源源不断地为企业发 展注入内生动力。 2024年，侨银股份为提升运营安全水平，设定了严格的事故率控制目标，即确保全...
employee_training_development,员工培训与发展机制,S,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p44_86,44,1,0.25612903,公司构建线上线下融合的培训体系，全面提升员工能力。同时，公司建立具有竞争力的薪酬制度，为员工职业发展提供有力支持。公司坚持与员工并肩同行，在帮助员工实现个人价值的同时，推动企业不断前进。侨银股份制定了《职级体系管理制度》，致力于打造一套完善的职业成长路径与晋升机制。侨银股份秉持“一所学校”的企业精神，倾力打造侨银大学堂，致力于构建一套线上线下融合的全方位培训体系。侨银股份重视人才培养与传承，积极开展“师带徒”培养模式。公司成功举办了2期项目“师带徒”训练营，共有23对师徒参与其中，涵盖41位徒弟。线下培训体系涵盖新员工培训、人才梯队培养、专项培训以及高端项目培训四类。,侨银股份秉持“一所学校”的企业精神，倾力 打造侨银大学堂，致力于构建一套线上线下融 合的全方位培训体系。该体系不仅助力团队实 现作业的专业化、高效化，还有助于全面提升 员工的综合素质，为员工的职业发展赋能，推 动员工与企业共同成长。 侨银股份重视人才培养与传承，积极开展 “师带徒” 培养模式。公司成功举办了2期 项目“师带徒”训练营，共有23对师徒参与 其中，涵盖41位徒弟。训练营现场，庄重的 师徒协议签约环节令人印象深刻。徒弟们手 ...
diversity_equal_opportunity,多元化与平等雇佣政策,S,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p8_14,8,2,0.17612903,公司提倡平等多元雇佣，致力于为不同种族、肤色、民族、年龄、性别、残疾、怀孕、家庭背景、宗教信仰等的员工提供公平的就业机会。,业永续发展的重要抓手，公司持续深化 数智创新，为环卫作业时的 “人、物、事”提供精准 调度和实时全面控制，成功构建了数智城市服务生 态。此外，公司坚持培养公司所需的全面数智化人 才、科技人才和高水平创新团队，为持续的产业创 新奠定基础。 公司提倡平等多元雇佣，致力于为不同种族、肤 色、民族、年龄、性别、残疾、怀孕、家庭背景、宗教 信仰等的员工提供公平的就业机会。 公司在自身成长的同时，坚持将发展成果与社会共 享，鼓励员工参与社区志愿活...
supplier_esg_assessment,供应商ESG管理机制,S,extracted,True,,,route_b_text_rag,0.92,auto_cited,,p18_33,18,1,0.18612903,公司制定并持续完善《供应商管理办法》，为各项管理活动提供坚实的制度支撑。同时，公司积极响应可持续发展理念，将 ESG 理念深度融入供应商评价与筛选体系中。在选择供应商时，公司要求其提供体系认证、证书等资质证明，还会与供应商签署《环保承诺书》，从源头上把控供应链的质量与可持续性。,基于这一体系，公司特别编制阳光采购制度，对采购监督、采购工作纪律等进行严格规范，持续 加强对采购过程的全方位监督以及流程规范性的检查力度，确保采购活动自始至终保持公正、透 明，杜绝暗箱操作。同时，公司积极响应可持续发展理念，将 ESG 理念深度融入供应商评价与 筛选体系中。在选择供应商时，公司要求其提供体系认证、证书等资质证明，还会与供应商签署《环 保承诺书》，从源头上把控供应链的质量与可持续性，致力于打造负责任供应链，为促进产业链 ...
data_security_privacy,数据安全与隐私保护机制,S,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p35_68,35,1,0.26612903,侨银股份重视数据安全，严格遵守《数据安全法》《个人信息保护法》等法律法规，建立管理目标与制度，制定运维策略和应急预案，确保快速应对信息风险。公司持续优化数据安全保障体系，助力公司稳健发展。侨银股份高度重视数据安全与隐私保护，依据业务发展需求和相关法律法规要求，制定了明确且具有针对性的数据安全管理目标。同时，侨银股份为各目标制定了相应的考核办法，以实现对目标的精准管控。为了确保数据安全管理工作的规范化和制度化，侨银股份着眼于数据的全生命周期，制定了一系列完善的数据安全管理制度。这些制度细致覆盖了数据收集、存储、使用、共享和销毁等各个环节，具体包括《数据收集管理制度》《信息安全管理制度》《VPN 远程接入内部网络管理制度》《信息化基础设施管理办法》《信息系统建设管理制度》等。公司建立了完善的数据安全管理组织架构，以明确各部门和人员在数据安全管理中的职责。信息安全领导小组作为公司数据安全管理的决策机构，负责确定公司数据安全工作的方向、原则与方法、批准数据安全策略和规划等；信息安全职能部门包括信息化部及品牌中心，负责具体执行，包括解读法规政策、起草规划、落实日常工作、处理安全事件、协调内外合作等。,守护数据安全 固智慧长城 在数字化潮流下，数据安全是企业的生命线。侨银股份重视数据安全，严格遵守《数据安全法》《个 人信息保护法》等法律法规，建立管理目标与制度，制定运维策略和应急预案，确保快速应对信 息风险。公司持续优化数据安全保障体系，助力公司稳健发展。 侨银股份高度重视数据安全与隐私保护，依据业务发展需求和相关法律法规要求，制定了明确且 具有针对性的数据安全管理目标。同时，侨银股份为各目标制定了相应的考核办法，以实现对目 标的精...
board_esg_oversight,董事会ESG监督机制,G,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p7_12,7,2,0.17612903,"作为公司的最高决策机构，董事会负责审议和批准公司的可持续发展战略与目标、重大议题、管理架构、管理制度等，并审定公司的ESG报告。

董事会在对公司内部控制有效性进行评价时，也将ESG相关职责纳入评价范围，识别并评估ESG职责相关风险，对涉及内控缺陷事项提出改进意见。",个环节。企业不断提升可持续发展管理的专业水准，勇于并切实履行企业社 会责任。本年度公司制定并发布了《侨银城市管理股份有限公司 ESG 管理制度》，为公司 ESG 工作提 供了坚实的制度保障。该制度明确了ESG管理体系的架构，包括董事会的领导决策、战略委员会的研 究指导、ESG工作组的统筹协调以及各执行单位的具体落实，确保了 ESG 工作的系统性和规范性。 通过以上架构和机制，侨银股份确保可持续发展战略贯穿于公司的各个方面，推动企业与社...
esg_committee,ESG治理架构或委员会,G,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p5_9,5,5,0.115625,在董事会下设E S G 委员会,"ESG奖 广东证监局2024年度 优秀投教作品三等奖 第二十六届上市公 司金牛奖 环境E 新采购新能源车6 0 辆 累计拥有新能源车辆7 1 0 辆 碳普惠平台新增用户超过1 . 6 万人 全年事故率维持在≤1% 在线上学习平台规划了七大学习板块，涵 盖7 3 门全新课程，总学习人次已达 19,276 次 公司研发总投入为4,473.75 万元 在研项目8项，累计获得专利203 项 参与编制国家、行业标准17 项 在董事会下设E S ..."
anti_corruption_policy,反腐败政策,G,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p34_67,34,1,0.11587302,侨银股份以高度的责任感和使命感，积极构建全面且深入的廉正体系，制定了《监察举报管理办法》，全力防范腐败现象滋生，持续提升企业透明度。作为企业廉正建设的重要战略布局，2023 年侨银股份加入了企业反舞弊联盟，成为会员单位。,工派发“侨银监督卡”，详列举报渠道与受理范围，包括 职务谋私、收贿、违规接待、利益冲突、侵占资产及泄密 等行为。 公司承诺严格保密投诉人信 息，并视情况给予500 元至 50万元奖励，鼓励员工积极 参与监督。此外，公司在总 部及项目办公区张贴廉洁标 语，营造廉洁文化氛围，时 刻提醒员工坚守职业操守。 在廉洁教育方面，2024 年，侨银股份审计监察部精心录制廉洁教育宣传视频。公司借助人力资 源部的组织优势，针对新员工和特定管理人员开展专...
whistleblowing_mechanism,举报机制与举报人保护,G,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p34_67,34,1,0.17639344,公司承诺严格保密投诉人信息，并视情况给予500 元至50万元奖励，鼓励员工积极参与监督。此外，公司在总部及项目办公区张贴廉洁标语，营造廉洁文化氛围，时刻提醒员工坚守职业操守。...公司向员工派发‘侨银监督卡’，详列举报渠道与受理范围，包括职务谋私、收贿、违规接待、利益冲突、侵占资产及泄密等行为。,工派发“侨银监督卡”，详列举报渠道与受理范围，包括 职务谋私、收贿、违规接待、利益冲突、侵占资产及泄密 等行为。 公司承诺严格保密投诉人信 息，并视情况给予500 元至 50万元奖励，鼓励员工积极 参与监督。此外，公司在总 部及项目办公区张贴廉洁标 语，营造廉洁文化氛围，时 刻提醒员工坚守职业操守。 在廉洁教育方面，2024 年，侨银股份审计监察部精心录制廉洁教育宣传视频。公司借助人力资 源部的组织优势，针对新员工和特定管理人员开展专...
business_ethics_training,商业道德培训机制,G,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p34_67,34,4,0.11470588,在廉洁教育方面，2024 年，侨银股份审计监察部精心录制廉洁教育宣传视频。公司借助人力资源部的组织优势，针对新员工和特定管理人员开展专项培训；各部门、各大区以及各项目积极响应，组织员工集体学习，确保廉洁教育覆盖全体员工。培训结束后，员工需围绕自身岗位深入思考并发表廉洁自律学习心得，将廉洁理念融入日常工作实践。,工派发“侨银监督卡”，详列举报渠道与受理范围，包括 职务谋私、收贿、违规接待、利益冲突、侵占资产及泄密 等行为。 公司承诺严格保密投诉人信 息，并视情况给予500 元至 50万元奖励，鼓励员工积极 参与监督。此外，公司在总 部及项目办公区张贴廉洁标 语，营造廉洁文化氛围，时 刻提醒员工坚守职业操守。 在廉洁教育方面，2024 年，侨银股份审计监察部精心录制廉洁教育宣传视频。公司借助人力资 源部的组织优势，针对新员工和特定管理人员开展专...
investor_communication,信息披露与投资者沟通机制,G,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p33_64,33,1,0.21639344,在增进投资者沟通交流维度，侨银股份积极拓展多元渠道，如举办 “走进上市公司⸺侨银股份（002973）” 活动、举办业绩交流会、策略研讨会等，旨在为投资者搭建起便捷桥梁，助力其全面、深入地洞悉公司运营状况，明晰公司发展战略。,透明。在未来的发展道路上， 公司期望与投资者携手共进，充分发挥双方优势，共同应对市场挑战，推动企业实现可持续发展， 创造更加辉煌的业绩。 而对于定期报告，企业高级管理人员，尤其是财务 负责人，会依据公司的财务数据和经营状况，及时 编制定期报告草案，完成后的草案会依次提交给董 事会、监事会进行审议。董事会和监事会将对报告 内容进行严格审核，重点关注财务数据的真实性、 经营成果的准确性以及信息披露的完整性等关键方 面。在董事会、监事会审核...
